station_id,station_name,address,phone,longitude,latitude,city_id,operator_id,spec_id,opening_hours,has_restroom,parking_spots
2008,国家电网汽车充电站(江西省赣州市信丰县大桥镇大桥供电所充电站),大桥镇联谊路,13879720110,115.1419808,25.3550384,8,5,3,24小时,TRUE,10
2009,驴充充汽车充电站(大桥镇信安路39号),G357阿龙汽配汽修压管,0797-966999,115.1441116,25.35177455,8,3,3,24小时,FALSE,28
2010,星星充电汽车充电站(铁石口)(暂停营业),嘉定镇城南大道信丰县城市公交公司(汽车总站后栋),4008280768,114.9087414,25.35460354,8,2,5,24小时,TRUE,38
2011,星星充电汽车充电站(星星充电-安西充电站)(暂停营业),嘉定镇城南大道信丰县城市公交公司(汽车总站后栋),4008280768,114.9087524,25.35455853,8,2,3,24小时,TRUE,32
2012,星星充电汽车充电站(星星充电-大桥镇便民社区充电站),大桥镇联谊路101号,13870728261,115.1433702,25.35505371,8,4,3,24小时,FALSE,38
2013,特来电汽车充电站(信丰县特来电新卫上充电站),嘉定镇新围上退役军人服务站,13330140237,114.9463121,25.34710927,8,3,5,24小时,TRUE,33
2014,驴充充汽车充电站(新田饭店),希望路与343省道交叉口东北100米新田饭店(希望路店),0797-966999,115.2449632,25.35272566,8,1,1,24小时,TRUE,10
2015,中国石化汽车充电站(赤岗充电站),正平镇仙济岩村信雄公路北侧,95105888,114.8623651,25.34628627,8,3,3,24小时,FALSE,15
2016,国家电网汽车充电站(大余县河洞乡河洞圩充电站),河洞乡河洞圩,13979716520,114.1020083,25.33262805,1,4,3,24小时,TRUE,47
2017,国家电网汽车充电站(江西省赣州市信丰县古陂镇广场充电站),古陂镇建设路146号,19179791366,115.0970572,25.33232695,8,2,5,24小时,TRUE,45
2018,国家电网汽车充电站(江西省赣州市信丰县古陂镇古陂供电所充电站),古陂镇094乡道,15879731987,115.0895781,25.33545419,8,5,5,24小时,FALSE,31
2019,特来电汽车充电站(赣州翔鸿物流有限公司版石镇充电站),版石镇松岗村石壁仔坑空地,18370892661,115.3534581,25.33085875,5,3,3,24小时,FALSE,5
2020,国家电网汽车充电站(济广高速会昌南服务区充电站济南方向),济广高速会昌南服务区充电站(广州方向),19979717669;95598,115.763056,25.33116838,3,4,3,24小时,FALSE,46
2021,中国石化汽车充电站(会昌南服务区东充电站),周田镇会昌南服务区(济广高速济南方向),95105888,115.7624433,25.33164103,8,3,1,24小时,FALSE,17
2022,国家电网汽车充电站(济广高速会昌南服务区充电站广州方向),济广高速会昌南服务区(广州方向)地面停车场,19979717669;95598,115.7604262,25.3324349,2,1,3,24小时,FALSE,29
2023,中国石化汽车充电站(会昌南服务区西区充电站),周田镇会昌南服务区(济广高速广州方向),95105888,115.7601439,25.33227173,3,5,5,24小时,FALSE,18
2024,小桔充电汽车充电站(会昌周田规划建设管理所充电站),周田镇精艺红木定制,4000610999,115.73215,25.32855859,5,5,1,24小时,FALSE,45
2025,国家电网汽车充电站(江西省赣州市会昌县周田镇圩镇应急广场充电站),周田镇圩镇应急广场内(东侧),19179791366,115.7271314,25.32994868,1,1,1,24小时,FALSE,20
2026,国家电网汽车充电站(江西省赣州市信丰县正兴路32号停车场充电站),正平镇新时代文明实践所,19179791366,114.8062798,25.32514053,8,4,3,24小时,TRUE,8
2027,国家电网汽车充电站(江西省赣州市信丰县正平镇正平供电所充电站),正平镇新时代文明实践所,15770805626,114.8062798,25.32514053,8,3,3,24小时,FALSE,12
2028,特来电汽车充电站(特来电版石镇红光村新能源汽车充电站),357国道东南30米,18070104430,115.3761379,25.32392918,2,4,1,24小时,FALSE,41
2029,特来电汽车充电站(会昌县潮汕欧客牛肉火锅城充电站),潮汕欧客牛肉火锅城,13870779230,115.7389403,25.3198323,1,4,5,24小时,FALSE,20
2030,国家电网汽车充电站(江西省赣州市信丰县城南供电所城市公共充电站),嘉定镇镇江圩,13766362826,114.9052726,25.30912165,8,5,5,24小时,TRUE,27
2031,小桔充电汽车充电站(安远县版石镇派出所充电站),版石镇357国道版石派出所,4000610999,115.3630742,25.3133415,5,5,3,24小时,TRUE,50
2032,驴充充汽车充电站(版石状元府),G357(工业园大道)版石状元府南145米,0797-966999,115.3647416,25.3161896,4,1,3,24小时,FALSE,38
2033,小桔充电汽车充电站(版石北辰·状元府充电站),北辰状元府,19070733497,115.3651001,25.31667719,4,3,5,24小时,FALSE,11
2034,驴充充汽车充电站(胜利路115号),胜利路宝峰电子厂版石总厂,0797-966999,115.3547023,25.31203523,7,4,1,24小时,TRUE,10
2035,小桔充电汽车充电站(安远县北方医院充电站),版石镇357国道北方医院,4000610999,115.3604683,25.30867563,7,2,1,24小时,FALSE,18
2036,国家电网汽车充电站(江西省赣州市会昌县洞头乡充电站),洞头乡圩镇居委会,0797-5699360,115.9139211,25.30778421,2,3,3,24小时,FALSE,42
2037,国家电网汽车充电站(江西省赣州市安远县版石镇版石供电服务站公共充电站),版石镇版石供电服务站公共充电站,15779795972,115.3576132,25.30365532,7,3,5,24小时,FALSE,45
2038,小桔充电汽车充电站(蔡坊乡卫生院充电站),安远县蔡坊乡人民政府,19070733497,115.4477655,25.30315052,8,4,3,24小时,FALSE,15
2039,特来电汽车充电站(会昌县周田镇绿谷山珍重卡充电站),周田镇下营村委会,13576704998,115.7318617,25.30532188,3,4,1,24小时,FALSE,13
2040,小桔充电汽车充电站(安远县市民广场充电站),版石镇238国道市民广场,4000610999,115.3610377,25.30563264,2,2,5,24小时,FALSE,35
2041,国家电网汽车充电站(江西省赣州市信丰县古陂充电站),大塘埠镇357国道,19179791366,115.0202815,25.29596963,8,2,1,24小时,FALSE,12
2042,云快充超级充电站(会昌正丰物流重卡充电站),正丰环保材料有限公司,4008288517,115.7414886,25.29232293,7,1,5,24小时,TRUE,28
2043,小桔充电汽车充电站(安远县版石镇红光村充电站),版石镇红光村新时代文明实践站,4000610999,115.3868437,25.27799429,5,1,5,24小时,TRUE,12
2044,国家电网汽车充电站(江西省赣州市信丰县万隆乡万隆供电所充电站),万隆乡107乡道,18779073958,114.7894084,25.2677936,8,3,3,24小时,FALSE,24
2045,国家电网汽车充电站(江西省赣州市信丰县解放路13号充电站),大塘埠镇105国道大塘埠工业小区,19179791366,114.9208659,25.27102857,8,4,3,24小时,TRUE,14
2046,国家电网小河汽车充电站,小河镇454省道小河镇敬老院,13607078189,114.8342542,25.26466108,8,5,1,24小时,FALSE,8
2047,蔚景云汽车充电站(筠门岭温泉酒店充电站),筠门岭镇金尚食餐厅会昌汉仙温泉度假区,4006803880,115.7577739,25.25777531,5,2,3,24小时,TRUE,36
2048,蔚景云汽车充电站(筠门岭商会充电站),筠门岭镇九二人才公寓,4006803880,115.7469015,25.26056851,2,5,1,24小时,FALSE,9
2049,星星充电汽车充电站(星星充电-大塘公路服务区充电站),大塘服务区,13870728261,114.9261492,25.25715399,8,4,1,24小时,FALSE,41
2050,星星充电汽车充电站(星星充电-万隆充电站),万隆乡人民政府,4008280768,114.7888788,25.24911246,8,5,3,24小时,FALSE,26
2051,特来电目的地充电站(会昌云海莱柏酒店充电站),云海莱柏酒店,18370706688,115.7442562,25.25151435,8,5,3,24小时,TRUE,13
2052,特来电汽车充电站(信丰宏达重卡超充站),小江镇莲青村村部往南100米105国道,15170186320,114.9184061,25.23901554,8,4,5,24小时,FALSE,47
2053,国家电网汽车充电站(江西省赣州市会昌县筠门岭镇筠门岭供电所充电站),筠门岭镇翰林国学幼儿园,0797-5665881,115.7450373,25.25319335,3,3,3,24小时,TRUE,44
2054,汽车充电站(汉仙湖游客中心新能源充电桩),筠金路48号,[],115.7578108,25.24553118,7,4,5,24小时,TRUE,30
2055,国家电网汽车充电站(江西省赣州市安远县蔡坊乡蔡坊供电服务站公共充电站),蔡坊乡蔡坊供电服务站公共充电站,15779795972,115.4458048,25.23244435,1,4,3,24小时,FALSE,46
2056,国家电网汽车充电站(江西省赣州市会昌县清溪乡充电站),清溪乡,0797-5665881,115.6208163,25.22842714,3,1,1,24小时,FALSE,40
2057,星星充电汽车充电站,坪安段,[],115.03904,25.20789964,8,1,5,24小时,TRUE,17
2058,智电熊汽车充电站(信丰县安西镇人民政府),S317安西镇,4008319887,115.0638627,25.20353781,8,5,5,24小时,TRUE,41
2059,安西镇人民政府汽车充电站,安西镇人民政府大门右侧停车场,[],115.0637738,25.20359392,8,2,5,24小时,FALSE,37
2060,国家电网汽车充电站(江西省赣州市信丰县安西供电所城市公共充电站),安西镇莲丰大道,13576777998,115.0640523,25.20440353,8,1,1,24小时,TRUE,6
2061,星星充电汽车充电站(安西服务区)(暂停营业),安西镇,4008280768,115.0636929,25.20352303,8,2,3,24小时,TRUE,50
2062,驴充充汽车充电站(安西镇农机加油站汽车充电站),S317中国石化(安西加油站),15970843969,115.0687154,25.20400097,8,4,5,24小时,TRUE,39
2063,国家电网汽车充电站(江西省赣州市安远县车头镇车头供电服务站公共充电站改造),车头镇车头,95598,115.3281473,25.20001194,6,4,5,24小时,TRUE,36
2064,小桔充电汽车充电站(车头镇卫生院充电站),车头镇野生动植物保护管理站,19070733497,115.3343241,25.2022892,6,4,1,24小时,TRUE,31
2065,驴充充汽车充电站(车头供电所),车头乡健走步道车头村民委员会,0797-966999,115.3332517,25.19717938,6,4,1,24小时,FALSE,10
2066,云快充超级充电站(方通铁石口充电站大小车通用),铁石口镇建华村(原信丰县水泥厂厂区内),4008288517,114.9251066,25.17306302,8,1,1,24小时,TRUE,23
2067,国家电网汽车充电站(江西省赣州市信丰县铁石口供电所城市公共充电站),铁石口镇064县道,13970129663,114.9221309,25.17229859,8,2,1,24小时,FALSE,10
2068,云快充汽车充电站(绿赣高云山乡上濂充电站),高云山乡上濂村,4008288517,115.438623,25.17600112,5,4,1,24小时,TRUE,8
2069,国家电网汽车充电站(江西省赣州市安远县高云山乡高云山供电服务站公共充电站),高云山乡高云山供电服务站公共充电站,15779795933,115.524267,25.17157992,6,2,5,24小时,TRUE,50
2070,汽车充电站(高云山乡人民政府站),高云山乡人民政府往前50米,[],115.5249101,25.16920176,5,4,1,24小时,TRUE,25
2071,星星充电汽车充电站(星星充电-铁石口充电站),景福休闲广场地面停车场,4008280768,114.9282125,25.16034769,8,4,1,24小时,FALSE,21
2072,国家电网汽车充电站(江西省赣州市安远县新龙乡新龙供电服务站公共充电站),新龙乡新龙,15779795989,115.3162462,25.15147724,2,1,3,24小时,TRUE,20
2073,小桔充电汽车充电站(中西医结合医院充电站),车头镇安远县中西医结合医院,19070733497,115.3448364,25.15511064,4,4,5,24小时,FALSE,12
2074,星星充电汽车充电站(东江电商集团充电站),欣山镇中农批公交站,4008280768,115.3649032,25.15265355,1,3,3,24小时,FALSE,40
2075,云快充超级充电站(赣州安远295乡道充电站),295乡道,4008288517,115.4433558,25.14022543,2,4,3,24小时,TRUE,31
2076,小桔充电汽车充电站(安远县新龙乡初中充电站),欣山镇新龙乡居委会,19070733497,115.3249581,25.14371617,4,1,5,24小时,FALSE,40
2077,特来电汽车充电站(青鹏新能源安远高速出口超充站),赣南绿之源公司停车场,17370723082,115.346649,25.14023163,2,2,5,24小时,TRUE,24
2078,蔚景云汽车充电站(沁园小区充电站),沁园小区A2-7号,13317081730;4006803880,115.3801936,25.14148333,7,4,5,24小时,TRUE,45
2079,沁园小区汽车充电站,沁园小区7号,[],115.3814947,25.14132546,4,2,5,24小时,FALSE,39
2080,特来电汽车充电站(青鹏新能源安远绿之源超充站),欣山镇赣州绿之源果业有限公司,17370723082,115.3656691,25.13991756,4,5,1,24小时,FALSE,40
2081,小桔充电汽车充电站(电商产业园电商集团充电站),欣山镇东江电商集团安远县电商产业园,19070733497,115.3535063,25.14653199,1,1,3,24小时,FALSE,44
2082,中国铁塔汽车充电站(江西赣州安远新世纪广场充电站),新世纪广场,10096,115.385844,25.14185594,3,1,3,24小时,TRUE,35
2083,驴充充汽车充电站(安远县西街里花园酒店),欣山镇中山路安远县,966999,115.3892628,25.1385098,5,4,3,24小时,FALSE,45
2084,中安汽车充电站(罗珊乡新医院停车场),377县道,[],115.8163649,25.14479938,5,1,1,24小时,TRUE,39
2085,国家电网汽车充电站(江西省赣州市寻乌县罗珊乡乡镇公共充电站),罗珊乡政府停车场,0797-2831111,115.8187317,25.14592573,2,3,5,24小时,TRUE,30
2086,星星充电汽车充电站(安远县迎宾馆充电站),安远迎宾馆停车场,4008280768,115.3794084,25.13828015,2,2,5,24小时,FALSE,32
2087,中国石化汽车充电站(东江源充电站),欣山镇东江源大道613号中国石化东江源加油站,19979721720;95105888,115.3758256,25.13813804,6,3,1,24小时,FALSE,50
2088,小桔充电汽车充电站(城北汽车站充电站),欣山镇濂江路280号,19070733497,115.3736266,25.14019588,5,2,3,24小时,FALSE,26
2089,新能源汽车充电站,维也纳酒店旁,4008280768,115.358964,25.13699863,8,5,1,24小时,FALSE,6
2090,云快充汽车充电站(安远九龙充电站),赣州银行(安远支行)九龙路252号,4008288517,115.3890983,25.13146143,3,1,5,24小时,FALSE,5
2091,中国铁塔汽车充电站(江西赣州安远翰林府充电站),希望路濂江中学北侧翰林府地下停车场,10096,115.3766213,25.13116993,3,4,1,24小时,FALSE,30
2092,云快充汽车充电站(裕赣超充站),欣山镇排丰安置点路口,[],115.3753557,25.12879023,2,1,5,24小时,TRUE,47
2093,小桔充电汽车充电站(欣山镇人民政府充电站),欣山镇人民政府,19070733497,115.373903,25.13001845,2,3,3,24小时,FALSE,43
2094,安远宏安物流超级充电站(宏安物流充电站),安远客运站后200米(山水海鲜城岔路口对面),13766337421,115.3745769,25.13631331,7,2,3,24小时,TRUE,12
2095,星星充电汽车充电站(安远县综合客运站充电站),平安路综合客运站门口地面停车场,4008280768,115.3738547,25.13506908,6,2,3,24小时,FALSE,5
2096,安远县城区新能源充电站—状元府充电站,东江源小学对面,[],115.3786815,25.13109228,1,3,1,24小时,FALSE,17
2097,江投能链汽车充电站(安远政务服务中心充电站),工业园大道105号安远县政务服务中心,4008882596,115.3939121,25.13254517,5,2,1,24小时,TRUE,36
2098,星星充电汽车充电站(安远县行政审批中心),东江源大道濂江中心小学南侧约80米,4008280768,115.3944521,25.13243211,1,3,3,24小时,FALSE,50
2099,中国铁塔汽车充电站(江西赣州安远生态环境局充电站),欣山镇卫生院,10096,115.3835811,25.13051205,4,1,5,24小时,TRUE,45
2100,驴充充汽车充电站(谊信新能源充电站105国道旁),G105(京澳线)龙迳河,966999,114.928269,25.1217186,8,1,3,24小时,FALSE,41
2101,特来电汽车充电站(赣州驭尊信丰铁石口充电站),105国道中国石油新光加油站南90米,18179701888,114.9340192,25.12791438,8,4,5,24小时,TRUE,40
2102,理想汽车超级充电站(理想5C超充站寻全高速安远服务区全南方向),新龙乡中国石化安远寻全高速北加油站安远服务区,4006860400,115.1965528,25.12576039,3,1,1,24小时,TRUE,9
2103,特来电充电站(安远服务区店),寻全高速安远服务区(安远方向)停车场,[],115.1968322,25.12564783,5,5,1,24小时,TRUE,38
2104,星星充电汽车充电站(星星充电-安远县嘉韵小镇),欣山镇运来生活广场嘉韵小镇,13870717746,115.3597289,25.13581065,5,2,5,24小时,TRUE,49
2105,理想汽车超级充电站(理想5C超充站寻全高速安远服务区寻乌方向),安远服务区,4006860400,115.1982766,25.12358723,5,5,5,24小时,FALSE,5
2106,特来电汽车充电站(特来电寻全高速安远服务区赣州方向停车场充电站),寻全高速安远服务区(赣州方向),4001300001,115.1982245,25.12348216,1,3,3,24小时,FALSE,31
2107,汽车充电站(中安充电站),思源大道,[],115.638493,25.12239665,2,5,3,24小时,FALSE,36
2108,星星充电汽车充电站(银庭书香酒店充电桩),欣山镇城南大道修田路交汇处,13870717746,115.3873348,25.12102202,1,2,3,24小时,TRUE,22
2109,汽车充电站(星星充电中央大街便民站),九龙大道19-20号,13870717746,115.3864119,25.12565701,8,3,3,24小时,TRUE,30
2110,驴充充汽车充电站(书香公园悦府地下室新能源汽车充电站),腾飞路书香公园悦府,0797-966999,115.3859056,25.11856088,6,1,1,24小时,TRUE,19
2111,中国铁塔汽车充电站(江西赣州安远中央公园充电站),中央大街购物中心(安远大道),10096,115.3820674,25.12559239,7,1,5,24小时,TRUE,17
2112,驴充充汽车充电站(日豪商务酒店),三中路日豪商务酒店(日豪花园东北)内,19136975948,115.3927929,25.12370211,6,3,1,24小时,TRUE,45
2113,星星充电汽车充电站(银庭花-筑酒店充电桩),欣山镇阳光佳苑旁圆梦商住楼1栋401,13870717746,115.381008,25.12759591,2,1,5,24小时,FALSE,32
2114,星星充电汽车充电站(星星充电-康莱博酒店地下停车场),欣山镇安远大道安远康莱博国际酒店(地下室),13870717746,115.3821372,25.12715321,6,3,1,24小时,TRUE,11
2115,国家电网汽车充电站(江西省赣州市安远县九龙大道采茶戏公园充电站),九龙大道采茶戏公园,95598,115.3830688,25.12481984,4,3,3,24小时,TRUE,26
2116,国家电网汽车充电站(江西省赣州市安远县九龙大道采茶戏公园充电站赣州江源),九龙大道采茶戏公园,19179791366,115.3842761,25.12509913,4,1,5,24小时,FALSE,11
2117,国家电网汽车充电站(江西省赣州市信丰县崇仙乡崇仙营业站充电站),崇仙乡小天使幼儿园崇仙中心小学,19807971916,114.8094546,25.11084702,8,4,5,24小时,TRUE,10
2118,星星充电汽车充电站(星星充电-崇仙卫生院充电站),崇小段与364县道交叉口东160米,13870728261,114.8128211,25.11125114,8,1,1,24小时,FALSE,25
2119,星星充电汽车充电站(安远县委党校充电站)(暂停营业),安远县委党校,[],115.3810581,25.1119273,2,2,5,24小时,TRUE,33
2120,PP充电汽车充电站(卓乐网络),欣山镇新安远一中大门门口旁书香公园,4006207660,115.3835822,25.11495344,5,5,1,24小时,FALSE,9
2121,驴充充汽车充电站(安远银庭书香酒店),三百山大道与欣山大道交叉口西40米安远银庭书香酒店,966999,115.3918385,25.11756087,1,5,1,24小时,TRUE,23
2122,特来电汽车充电站(信丰宏达重卡超充站),小江镇莲青村村部往南100米105国道,18270037809,114.9370799,25.10114271,8,4,3,24小时,TRUE,44
2123,驴充充汽车充电站(美光充电站105国道旁),小江镇莲青村美光修理厂(快速充电桩),15079757957,114.9351166,25.1049057,8,2,3,24小时,TRUE,34
2124,理想汽车超级充电站(理想5C超充站寻全高速寻乌北服务区全南方向),寻乌北服务区,4006860400,115.6943893,25.10003651,8,4,3,24小时,TRUE,26
2125,特来电充电站(寻全高速寻乌北服务区全南方向停车场),寻全高速寻乌北服务区(全南方向)停车场,[],115.6938601,25.10054532,1,4,5,24小时,FALSE,42
2126,特来电充电站(寻全高速寻乌北服务区寻乌方向停车场),寻全高速寻乌北服务区(寻乌方向)停车场,[],115.6937314,25.0989027,2,1,1,24小时,TRUE,43
2127,理想汽车超级充电站(理想5C超充站寻全高速寻乌北服务区寻乌方向),寻乌北服务区,4006860400,115.6937264,25.09874373,2,5,5,24小时,TRUE,41
2128,驴充充汽车充电站(信丰县小江镇105国道),G105(京澳线)莲花岗社区西南144米,18270037809,114.9402644,25.09577948,8,5,1,24小时,FALSE,27
2129,驴充充汽车充电站(国光品质调控研究院),G206(威汕线)春橙防虫网,0797-966999,115.7312966,25.09419838,8,5,3,24小时,FALSE,16
2130,国家电网汽车充电站(江西省赣州市全南县社迳乡充电站),社迳乡421县道,18970797144,114.6857885,25.08119464,3,1,1,24小时,TRUE,13
2131,国家电网汽车充电站(江西省赣州信丰县小江镇小江供电所充电站),小江镇地面停车场,0797-3226135,114.9427155,25.08627476,8,5,3,24小时,FALSE,37
2132,国家电网汽车充电站(江西省赣州市寻乌县澄江充电站),澄江镇206国道,19179791366,115.7244207,25.07100844,6,3,5,24小时,TRUE,14
2133,信丰服务区国家电网电动汽车充电站,大广高速信丰服务区充电站广州方向,0797-3226135;95598,114.8783052,25.06009222,8,3,3,24小时,FALSE,23
2134,理想汽车超级充电站(理想5C超充站大广高速信丰服务区广州方向),信丰服务区,4006860400,114.8783162,25.05975927,8,1,3,24小时,TRUE,8
2135,理想汽车超级充电站(理想5C超充站大广高速信丰服务区大庆方向),信丰服务区,4006860400,114.8802786,25.05953475,8,5,1,24小时,TRUE,32
2136,信丰服务区国家电网电动汽车充电站,大广高速信丰服务区充电站(大庆方向),0797-3226135;95598,114.8801926,25.05895376,8,2,3,24小时,TRUE,45
2137,云快充超级充电站(赣驰信丰小江镇充电站),小江镇小江高速路口正对面,4008288517,114.9398408,25.05947234,8,1,1,24小时,FALSE,17
2138,国家电网汽车充电站(江西省赣州市信丰县虎山乡虎山营业站充电站),虎山乡虎山中心小学旁,18870798484,115.1099904,25.06534767,8,4,5,24小时,FALSE,43
2139,国家电网汽车充电站(江西省赣州市寻乌县三标乡三标供电所城市公共充电站),三标乡485县道,13970779995,115.5829441,25.05158298,6,5,5,24小时,FALSE,44
2140,小桔充电汽车充电站(凤山乡卫生院充电站),凤山乡238国道安远县凤山乡卫生院,19070733497,115.3755119,25.05351802,7,3,3,24小时,TRUE,11
2141,赣州中安三标停车场汽车充电站,三标乡停车场,[],115.5877397,25.04150688,1,4,3,24小时,TRUE,5
2142,国家电网汽车充电站(江西省赣州市全南县陂头镇充电站),陂头镇正和正河村民委员会,18970797144,114.5914684,25.03500662,4,2,5,24小时,FALSE,44
2143,三百山服务区电动汽车充电站,镇岗乡三百山服务区(宁定高速定南方向),4008280768,115.3450888,25.0301841,4,4,1,24小时,FALSE,29
2144,小桔充电汽车充电站(凤山乡紫参小镇充电站),汽车充电站(凤山乡紫参小镇站),19070733497,115.3660374,25.03063283,7,2,1,24小时,TRUE,28
2145,汽车充电站(云睿充电),公厕斜对面,[],115.3634649,25.03155692,2,3,1,24小时,TRUE,40
2146,三百山服务区电动汽车充电站,镇岗乡三百山服务区餐厅三百山服务区,4008280768,115.3439932,25.02652747,3,3,1,24小时,FALSE,17
2147,国家电网汽车充电站(江西省赣州市全南县龙下乡充电站),龙下乡龙下村村民委员会,18970797144,114.7984307,25.015025,6,1,5,24小时,TRUE,17
2148,云快充汽车充电站(陂头镇陂头),陂头镇陂头村委会西侧454省道,4008288517,114.580338,25.00907344,5,2,1,24小时,TRUE,21
2149,云快充汽车充电站(绿赣镇岗乡围屋充电站),镇岗乡G238(陈屋),4008288517,115.3212955,25.00899905,3,3,5,24小时,TRUE,16
2150,云快充汽车充电站(绿赣镇岗乡桥头充电站),东生围景区停车场,4008288517,115.3228594,25.00565951,1,2,1,24小时,FALSE,11
2151,小桔充电汽车充电站(镇岗乡卫生院充电站),镇岗乡镇岗村卫生所,19070733497,115.3156889,25.00182171,3,4,1,24小时,TRUE,26
2152,驴充充汽车充电站(华松服务充电站),石镇线镇岗幼儿园陈记客家菜馆,966999,115.3201709,25.00797634,5,4,1,24小时,TRUE,28
2153,国家电网汽车充电站(江西省赣州市安远县镇岗乡镇岗供电服务站公共充电站),镇岗乡镇岗供电服务站公共充电站,15779795922,115.31945,25.00006179,3,5,3,24小时,FALSE,50
2154,三百山游客中心-新能源充电桩,新三段与三百山绿道交叉口西100米,[],115.4207933,24.99948169,2,2,1,24小时,TRUE,17
2155,驴充充汽车充电站(符山村停车场2号),符山村村民委员会,0797-966999,115.4215122,24.99841861,7,3,1,24小时,FALSE,43
2156,云快充汽车充电站(绿赣三百山悦山居民宿充电站),玉山农家乐X226西,[],115.4225509,24.97963434,4,1,3,24小时,TRUE,39
2157,小桔充电汽车充电站(传兴电力沃尔顿皇家花园充电站),文峰乡长举大道,4000610999,115.6235454,24.98325127,3,3,3,24小时,TRUE,8
2158,中国铁塔汽车充电站(江西赣州寻乌县客家小镇充电站),客家小镇商业街,10096,115.6264751,24.98531037,5,2,5,24小时,FALSE,18
2159,赣州中安汽车充电站(行政服务中心),行政服务中心地面停车场,[],115.6357973,24.98438937,2,4,5,24小时,TRUE,15
2160,汽车充电站(赣州中安城管站),新东大道70号,[],115.636827,24.98226508,7,5,5,24小时,FALSE,36
2161,汽车充电站(寻乌县大塘坪14栋),长安大道138正,17307972388,115.6225741,24.97283985,8,2,5,24小时,FALSE,50
2162,充充有电汽车充电站(广寻物流园站),长宁镇赣州中安充电站广寻现代物流园,[],115.6550653,24.97338883,8,4,3,24小时,FALSE,22
2163,赣州中安充电站,广寻物流园,[],115.6549924,24.97337797,7,5,5,24小时,TRUE,18
2164,赣州中安充电站,黄岗山公园停车场,[],115.6332974,24.97456149,4,4,1,24小时,TRUE,30
2165,赣州中安充电站,寻乌县人民医院停车场,[],115.6400127,24.97715172,5,4,1,24小时,FALSE,41
2166,赣州中安充电站(华南汽车城B区站),向阳大道与长安大道交叉口南220米,[],115.6234493,24.97132904,6,3,1,24小时,TRUE,13
2167,汽车充电站(尚亿源寻乌县城东小学门口),强国路2-110号,17307972388,115.6568234,24.97108287,5,4,1,24小时,FALSE,19
2168,中国铁塔汽车充电站(江西赣州寻乌县维也纳酒店充电站),强国路电商产业园1栋维也纳国际酒店,17307972388;10096,115.6669452,24.9728004,1,4,5,24小时,FALSE,32
2169,中国铁塔汽车充电站(江西赣州寻乌县长安大道充电站),东江源大道1号寻乌县政府地面停车场,10096,115.6318814,24.97316273,8,4,3,24小时,FALSE,28
2170,汽车充电站(向亿源滨河东路人才公寓站),滨河东路人才公寓桂竹帽街a栋,[],115.6412204,24.96982977,6,3,3,24小时,FALSE,6
2171,汽车充电站,滨河东路与南桥街交叉口东南60米地面停车场,[],115.6378683,24.97135797,8,2,1,24小时,FALSE,46
2172,汽车充电站赣州中安(花期国际酒店),滨河东路11号,[],115.6375456,24.97302524,6,1,1,24小时,FALSE,37
2173,云快充汽车充电站(绿赣孔田明德充电站),孔田镇上魏村明德学校100米内,[],115.3103141,24.96103041,2,3,5,24小时,TRUE,11
2174,小桔充电汽车充电站(孔田信立公司门口充电站),安远孔田电商文化创业园,19070733497,115.310627,24.96778289,2,3,1,24小时,TRUE,39
2175,汽车充电站(孔田镇大围站),孔田镇大围村信立公司门口停车区,[],115.310607,24.96775393,6,2,1,24小时,FALSE,21
2176,中安充电站(国际商贸城),科技大道与纬三路交叉口北280米,[],115.6690511,24.96348267,5,2,3,24小时,TRUE,50
2177,中国石化汽车充电站(寻乌县迎宾加油站),文峰乡中国石化寻乌迎宾加油站(1),95105888,115.6498687,24.96669126,5,1,5,24小时,FALSE,23
2178,国家电网汽车充电站(江西省赣州市寻乌县长宁充电站),文峰乡国家电网汽车充电站,19179791366,115.651352,24.9687463,7,4,3,24小时,TRUE,35
2179,国家电网汽车充电站(江西省赣州市寻乌县长宁镇长宁充电站),长宁镇长宁供电所地面停车场,0797-2831111,115.6517114,24.96880864,3,4,5,24小时,TRUE,19
2180,小桔充电汽车充电站(传兴电力国际商贸城充电站),长宁镇欧派高端全屋定制(国际商贸城店),4000610999,115.6691908,24.96355039,4,4,5,24小时,TRUE,38
2181,汽车充电站(赣州中安商业中心站),长安大道39号,[],115.6405905,24.96789307,8,4,5,24小时,FALSE,10
2182,赣州中安汽车充电站(国土大楼),长安大道63号,[],115.6421382,24.96605577,4,4,3,24小时,FALSE,18
2183,特来电汽车充电站(环城西路充电站),城北一路,18970730033,115.6374245,24.96289585,8,5,3,24小时,TRUE,28
2184,云快充汽车充电站(绿赣三百山榕江酒店充电站),三百山镇温泉大道10-11号,[],115.3878195,24.95432932,3,3,1,24小时,TRUE,36
2185,小桔充电汽车充电站(三百山梅屋集散中心充电站),三百山镇祥兰兰花酒店,19070733497,115.3946467,24.95612432,6,3,5,24小时,TRUE,31
2186,国家电网汽车充电站(江西省赣州市安远县三百山镇三百山供电服务站公共充电站),三百山镇三百山供电服务站公共充电站,15779795922,115.3647479,24.94983443,7,5,3,24小时,FALSE,25
2187,汽车充电站,温泉大道10-11号,[],115.4026917,24.95362422,1,5,5,24小时,TRUE,13
2188,云快充汽车充电站(绿赣三百山虎岗土菜馆充电站),虎岗村东江源酒店,[],115.4024704,24.95638578,6,5,1,24小时,FALSE,29
